ID,Office_PIN,Applicant_Gender,Applicant_Marital_Status,Applicant_Occupation,Applicant_Qualification,Manager_Joining_Designation,Manager_Current_Designation,Manager_Status,Manager_Gender,Manager_Num_Application,Manager_Num_Coded,Manager_Business,Manager_Num_Products,Business_Sourced,Applicant_Age,Manager_Age,Manager_Tenure,Application_Receipt_Month,Application_Receipt_Year,City_Name,Country_Name
FIN1001538,834001,M,M,Business,Class XII,1.0,2.0,Confirmation,M,1.0,1.0,291549.0,11.0,0,38.0,33.0,54.0,5,2007,Jharkhand,India
FIN1001539,851101,M,M,Business,Class XII,,,,,,,,,0,21.0,,,5,2007,Bihar,India
FIN1001540,851101,M,M,Business,Class XII,1.0,3.0,Confirmation,M,1.0,0.0,844738.0,28.0,0,43.0,28.0,37.0,5,2007,Bihar,India
FIN1001541,851101,M,S,Salaried,Class XII,1.0,4.0,Confirmation,M,0.0,1.0,1020926.0,66.0,0,19.0,35.0,36.0,5,2007,Bihar,India
FIN1001542,851101,M,M,Salaried,Class XII,,,,,,,,,0,30.0,,,5,2007,Bihar,India
FIN1001543,474008,F,S,Salaried,Class XII,1.0,3.0,Confirmation,M,1.0,0.0,184405.0,11.0,0,23.0,32.0,21.0,5,2007,Madhya Pradesh,India
FIN1001544,803101,M,S,Salaried,Class XII,1.0,2.0,Confirmation,M,0.0,0.0,975293.0,60.0,0,21.0,46.0,17.0,5,2007,Bihar,India
FIN1001545,803101,F,S,Student,Class XII,1.0,2.0,Confirmation,M,0.0,0.0,975293.0,60.0,0,18.0,46.0,17.0,5,2007,Bihar,India
FIN1001546,695014,M,M,Business,Class XII,1.0,5.0,Confirmation,F,0.0,0.0,1518557.0,13.0,0,38.0,38.0,70.0,5,2007,Kerala,India
FIN1001547,302001,F,S,Student,Class XII,0.0,1.0,Confirmation,M,0.0,0.0,0.0,0.0,0,21.0,35.0,7.0,5,2007,Rajasthan,India
FIN1001548,224122,M,M,Salaried,Class X,1.0,1.0,Confirmation,M,0.0,1.0,83384.0,7.0,0,33.0,37.0,9.0,5,2007,Uttar Pradesh,India
FIN1001549,713216,F,M,Salaried,Class XII,2.0,3.0,Confirmation,M,1.0,0.0,106970.0,6.0,0,26.0,51.0,29.0,5,2007,West Bengal,India
FIN1001550,814112,M,M,Business,Class X,1.0,2.0,Confirmation,M,1.0,0.0,217497.0,16.0,0,22.0,40.0,42.0,5,2007,Jharkhand,India
FIN1001551,474008,F,S,Business,Class XII,2.0,3.0,Confirmation,M,3.0,0.0,1115233.0,19.0,0,21.0,33.0,7.0,5,2007,Madhya Pradesh,India
FIN1001552,814112,M,S,Business,Class XII,1.0,2.0,Confirmation,M,3.0,0.0,459487.0,26.0,0,18.0,35.0,18.0,5,2007,Jharkhand,India
FIN1001553,201010,M,M,Salaried,Class XII,2.0,2.0,Confirmation,M,1.0,1.0,234804.0,12.0,0,32.0,34.0,16.0,5,2007,Uttar Pradesh,India
FIN1001554,444601,F,M,Others,Class XII,2.0,2.0,Confirmation,F,1.0,0.0,199430.0,14.0,0,53.0,43.0,54.0,5,2007,Maharashtra,India
FIN1001555,201010,M,S,Salaried,Class XII,2.0,2.0,Confirmation,M,1.0,1.0,234804.0,12.0,0,30.0,34.0,16.0,5,2007,Uttar Pradesh,India
FIN1001556,121002,M,M,Others,Class XII,2.0,3.0,Confirmation,F,0.0,0.0,360324.0,11.0,0,29.0,25.0,37.0,5,2007,Haryana,India
FIN1001557,713216,M,S,Business,Class XII,1.0,2.0,Confirmation,F,2.0,0.0,160050.0,14.0,1,19.0,45.0,36.0,5,2007,West Bengal,India
FIN1001558,400075,M,S,Salaried,Class XII,2.0,5.0,Confirmation,M,0.0,0.0,3423740.0,33.0,0,20.0,34.0,73.0,5,2007,Maharashtra,India
FIN1001559,209625,M,S,Business,Class XII,,,,,,,,,1,30.0,,,5,2007,Uttar Pradesh,India
FIN1001560,211001,M,M,Business,Class XII,,,,,,,,,1,47.0,,,5,2007,Uttar Pradesh,India
FIN1001561,273001,M,M,Salaried,Class XII,1.0,2.0,Confirmation,M,2.0,0.0,120188.0,11.0,0,35.0,26.0,10.0,5,2007,Uttar Pradesh,India
FIN1001562,208001,F,S,Others,Graduate,1.0,2.0,Confirmation,M,0.0,0.0,373147.0,9.0,0,21.0,31.0,66.0,5,2007,Uttar Pradesh,India
FIN1001563,226001,M,M,Salaried,Graduate,1.0,1.0,Confirmation,M,1.0,0.0,50164.0,4.0,1,41.0,39.0,11.0,5,2007,Uttar Pradesh,India
FIN1001564,802101,M,M,Salaried,Class XII,1.0,1.0,Confirmation,M,1.0,0.0,197362.0,12.0,0,40.0,39.0,12.0,5,2007,Bihar,India
FIN1001565,843302,M,M,Salaried,Class XII,1.0,1.0,Confirmation,M,2.0,0.0,362292.0,29.0,0,55.0,33.0,43.0,5,2007,Bihar,India
FIN1001566,211001,M,S,Salaried,Class XII,1.0,2.0,Confirmation,M,0.0,0.0,218199.0,15.0,1,20.0,33.0,12.0,5,2007,Uttar Pradesh,India
FIN1001567,180012,F,S,Salaried,Class XII,1.0,2.0,Confirmation,F,0.0,0.0,431795.0,13.0,1,22.0,31.0,16.0,5,2007,Jammu and Kashmir,India
FIN1001568,713216,M,S,Business,Class XII,2.0,4.0,Confirmation,M,2.0,0.0,285144.0,15.0,0,26.0,46.0,57.0,5,2007,West Bengal,India
FIN1001569,211001,M,M,Business,Class XII,1.0,3.0,Confirmation,M,0.0,0.0,535585.0,25.0,0,34.0,32.0,57.0,5,2007,Uttar Pradesh,India
FIN1001570,233001,M,M,Salaried,Class XII,2.0,3.0,Confirmation,M,2.0,1.0,189703.0,11.0,0,49.0,40.0,18.0,5,2007,Uttar Pradesh,India
FIN1001571,814112,M,M,Salaried,Class XII,1.0,1.0,Confirmation,M,1.0,0.0,266398.0,21.0,0,58.0,44.0,34.0,5,2007,Jharkhand,India
FIN1001572,380015,M,M,Salaried,Class XII,2.0,2.0,Confirmation,M,1.0,1.0,79670.0,6.0,0,37.0,31.0,6.0,5,2007,Gujarat,India
FIN1001573,841226,M,M,Salaried,Class X,1.0,2.0,Confirmation,M,1.0,0.0,178789.0,13.0,0,32.0,33.0,33.0,5,2007,Bihar,India
FIN1001574,221010,M,S,Others,Class XII,0.0,4.0,Confirmation,M,1.0,0.0,110235.0,9.0,0,21.0,32.0,67.0,5,2007,Uttar Pradesh,India
FIN1001575,230001,M,M,Salaried,Class XII,2.0,4.0,Confirmation,M,0.0,1.0,379363.0,29.0,0,67.0,45.0,46.0,5,2007,Гродненская область,Беларусь
FIN1001576,211001,M,S,Salaried,Class XII,1.0,2.0,Confirmation,M,0.0,0.0,218199.0,15.0,0,24.0,33.0,12.0,5,2007,Uttar Pradesh,India
FIN1001577,277001,M,M,Salaried,Class XII,1.0,2.0,Confirmation,M,1.0,0.0,235148.0,13.0,0,39.0,29.0,18.0,5,2007,Uttar Pradesh,India
FIN1001578,224001,F,M,Business,Class XII,2.0,2.0,Confirmation,M,1.0,0.0,103167.0,7.0,0,21.0,32.0,45.0,5,2007,Брестская область,Беларусь
FIN1001579,208001,M,S,Salaried,Class XII,1.0,4.0,Confirmation,M,3.0,2.0,479032.0,12.0,0,21.0,45.0,22.0,5,2007,Uttar Pradesh,India
FIN1001580,208001,F,S,Business,Class XII,1.0,2.0,Confirmation,M,0.0,1.0,83107.0,7.0,0,19.0,31.0,11.0,5,2007,Uttar Pradesh,India
FIN1001581,753012,F,S,Salaried,Class XII,1.0,1.0,Confirmation,F,0.0,0.0,190771.0,7.0,0,21.0,28.0,17.0,5,2007,Odisha,India
FIN1001582,824101,M,S,Business,Class XII,1.0,2.0,Confirmation,M,0.0,0.0,229415.0,17.0,0,26.0,43.0,46.0,5,2007,Bihar,India
FIN1001583,277001,M,M,Salaried,Class XII,2.0,2.0,Confirmation,M,0.0,0.0,348652.0,23.0,0,33.0,39.0,34.0,5,2007,Uttar Pradesh,India
FIN1001584,211001,M,S,Salaried,Class XII,1.0,1.0,Confirmation,M,0.0,0.0,169646.0,12.0,0,32.0,36.0,12.0,5,2007,Uttar Pradesh,India
FIN1001585,520010,M,M,Salaried,Class XII,1.0,2.0,Confirmation,M,0.0,0.0,156614.0,10.0,0,34.0,44.0,32.0,5,2007,Andhra Pradesh,India
FIN1001586,691008,F,M,Salaried,Class XII,,,,,,,,,0,42.0,,,5,2007,Kerala,India
FIN1001587,221010,M,M,Others,Class XII,,,,,,,,,0,31.0,,,5,2007,Uttar Pradesh,India
FIN1001588,209625,M,M,Business,Class X,1.0,3.0,Confirmation,M,0.0,0.0,167542.0,12.0,0,27.0,39.0,36.0,5,2007,Uttar Pradesh,India
FIN1001589,221010,M,S,Others,Class XII,1.0,3.0,Confirmation,M,2.0,0.0,210675.0,13.0,0,18.0,32.0,36.0,5,2007,Uttar Pradesh,India
FIN1001590,274001,M,M,Others,Class XII,1.0,3.0,Confirmation,M,1.0,1.0,331854.0,22.0,0,36.0,35.0,37.0,5,2007,Uttar Pradesh,India
FIN1001591,221010,M,M,Salaried,Class XII,2.0,4.0,Confirmation,M,1.0,0.0,271287.0,25.0,0,25.0,44.0,51.0,5,2007,Uttar Pradesh,India
FIN1001592,802101,M,S,Salaried,Class X,1.0,1.0,Confirmation,M,2.0,3.0,158443.0,13.0,0,23.0,40.0,12.0,5,2007,Bihar,India
FIN1001593,273001,F,S,Salaried,Class XII,1.0,3.0,Confirmation,M,1.0,0.0,154340.0,7.0,0,25.0,34.0,22.0,5,2007,Uttar Pradesh,India
FIN1001594,202001,M,M,Salaried,Class XII,2.0,3.0,Confirmation,M,1.0,0.0,210986.0,9.0,1,40.0,33.0,67.0,5,2007,基隆市,臺灣
FIN1001595,842001,F,M,Others,Class XII,,,,,,,,,0,34.0,,,5,2007,Bihar,India
FIN1001596,802301,F,S,Salaried,Class X,1.0,2.0,Confirmation,M,6.0,4.0,176447.0,15.0,1,18.0,39.0,4.0,5,2007,高雄市,臺灣
FIN1001597,180012,M,S,Others,Class XII,1.0,2.0,Confirmation,F,0.0,0.0,431795.0,13.0,1,19.0,31.0,16.0,5,2007,Jammu and Kashmir,India
FIN1001598,841428,M,S,Salaried,Class XII,1.0,3.0,Confirmation,M,0.0,0.0,585009.0,34.0,1,24.0,28.0,29.0,5,2007,Bihar,India
FIN1001599,812001,M,M,Others,Class XII,1.0,1.0,Confirmation,M,2.0,3.0,268040.0,21.0,0,36.0,36.0,12.0,5,2007,Bihar,India
FIN1001600,834001,M,S,Others,Class XII,1.0,3.0,Confirmation,M,1.0,0.0,177560.0,6.0,0,23.0,38.0,54.0,5,2007,Jharkhand,India
FIN1001601,842001,F,S,Others,Class XII,1.0,2.0,Confirmation,M,1.0,1.0,304156.0,15.0,0,26.0,34.0,10.0,5,2007,Bihar,India
FIN1001602,284001,M,M,Others,Class X,1.0,2.0,Confirmation,M,2.0,1.0,156062.0,14.0,0,38.0,39.0,12.0,5,2007,Uttar Pradesh,India
FIN1001603,211001,M,M,Others,Class XII,,,,,,,,,0,44.0,,,5,2007,Uttar Pradesh,India
FIN1001604,414003,M,M,Salaried,Class X,1.0,2.0,Confirmation,M,1.0,0.0,78747.0,6.0,0,29.0,27.0,12.0,5,2007,Maharashtra,India
FIN1001605,282001,M,M,Others,Class XII,2.0,3.0,Confirmation,M,0.0,0.0,166372.0,10.0,0,30.0,31.0,27.0,5,2007,Uttar Pradesh,India
FIN1001606,277001,M,S,Others,Class XII,1.0,2.0,Confirmation,M,1.0,0.0,204138.0,17.0,0,25.0,28.0,33.0,5,2007,Uttar Pradesh,India
FIN1001607,492001,M,S,Business,Class XII,2.0,2.0,Confirmation,M,1.0,0.0,186019.0,14.0,0,24.0,27.0,7.0,5,2007,Chhattisgarh,India
FIN1001608,390020,M,M,Others,Class XII,1.0,4.0,Confirmation,M,2.0,0.0,1411190.0,21.0,0,30.0,34.0,17.0,5,2007,Центральный федеральный округ,Россия
FIN1001609,800001,M,M,Business,Class XII,1.0,1.0,Confirmation,M,1.0,0.0,60107.0,5.0,0,27.0,35.0,12.0,5,2007,Galați,România
FIN1001610,695014,F,M,Salaried,Class XII,,,,,,,,,0,46.0,,,5,2007,Kerala,India
FIN1001611,277001,M,S,Salaried,Class XII,1.0,2.0,Confirmation,M,1.0,1.0,241903.0,10.0,1,28.0,28.0,45.0,5,2007,Uttar Pradesh,India
FIN1001612,400075,M,S,Salaried,Class XII,2.0,2.0,Confirmation,M,0.0,1.0,29993.0,2.0,0,21.0,47.0,8.0,5,2007,Maharashtra,India
FIN1001613,848101,M,S,Salaried,Class XII,1.0,2.0,Confirmation,M,5.0,4.0,303746.0,23.0,1,24.0,32.0,7.0,5,2007,Bihar,India
FIN1001614,380015,F,S,Business,Class XII,1.0,1.0,Confirmation,F,0.0,0.0,133047.0,12.0,1,21.0,29.0,28.0,5,2007,Gujarat,India
FIN1001615,800001,M,S,Business,Class XII,1.0,4.0,Confirmation,M,0.0,0.0,919262.0,28.0,0,18.0,35.0,67.0,5,2007,Galați,România
FIN1001616,284001,M,M,Salaried,Class XII,,,,,,,,,0,34.0,,,5,2007,Uttar Pradesh,India
FIN1001617,209625,M,M,Business,Class XII,,,,,,,,,0,26.0,,,5,2007,Uttar Pradesh,India
FIN1001618,209625,M,M,Salaried,Class XII,,,,,,,,,0,18.0,,,5,2007,Uttar Pradesh,India
FIN1001619,221010,M,M,Salaried,Class XII,1.0,1.0,Confirmation,M,4.0,2.0,137971.0,6.0,0,38.0,44.0,11.0,5,2007,Uttar Pradesh,India
FIN1001620,781005,M,S,Business,Class XII,1.0,2.0,Confirmation,M,5.0,1.0,262210.0,19.0,0,23.0,32.0,11.0,5,2007,Assam,India
FIN1001621,474008,F,M,Salaried,Class XII,1.0,3.0,Confirmation,M,1.0,1.0,714279.0,13.0,0,30.0,22.0,16.0,5,2007,Madhya Pradesh,India
FIN1001622,600017,F,M,Salaried,Class XII,0.0,1.0,Confirmation,M,1.0,1.0,91210.0,5.0,0,28.0,27.0,22.0,5,2007,Tamil Nadu,India
FIN1001623,842001,M,M,Business,Class XII,1.0,1.0,Confirmation,M,0.0,0.0,301343.0,24.0,1,28.0,38.0,44.0,5,2007,Bihar,India
FIN1001624,444601,F,M,Business,Class XII,2.0,2.0,Confirmation,F,1.0,0.0,199430.0,14.0,1,40.0,43.0,54.0,5,2007,Maharashtra,India
FIN1001625,842001,M,M,Business,Class XII,1.0,1.0,Confirmation,M,3.0,0.0,747987.0,17.0,1,36.0,40.0,10.0,5,2007,Bihar,India
FIN1001626,233001,M,M,Salaried,Class XII,1.0,3.0,Confirmation,M,1.0,0.0,206512.0,13.0,0,45.0,45.0,41.0,5,2007,Uttar Pradesh,India
FIN1001627,713303,F,M,Business,Class XII,1.0,3.0,Confirmation,M,0.0,0.0,273343.0,11.0,0,30.0,39.0,27.0,5,2007,Unknown,Unknown
FIN1001628,121002,M,S,Salaried,Class XII,2.0,2.0,Confirmation,M,1.0,0.0,465754.0,19.0,0,25.0,33.0,19.0,5,2007,Haryana,India
FIN1001629,520010,M,M,Salaried,Class XII,2.0,2.0,Probation,M,0.0,0.0,0.0,0.0,0,29.0,31.0,0.0,5,2007,Andhra Pradesh,India
FIN1001630,700016,F,M,Salaried,Class XII,2.0,2.0,Probation,M,0.0,0.0,0.0,0.0,1,22.0,38.0,0.0,5,2007,West Bengal,India
FIN1001631,400075,M,S,Salaried,Class XII,1.0,3.0,Confirmation,F,0.0,0.0,1561025.0,10.0,1,21.0,47.0,11.0,5,2007,Maharashtra,India
FIN1001632,781005,F,M,Salaried,Class XII,1.0,1.0,Probation,F,0.0,0.0,0.0,0.0,1,34.0,37.0,0.0,5,2007,Assam,India
FIN1001633,380015,M,M,Salaried,Class XII,2.0,3.0,Confirmation,M,2.0,0.0,294311.0,23.0,1,62.0,46.0,67.0,5,2007,Gujarat,India
FIN1001634,695014,F,M,Salaried,Class XII,1.0,3.0,Confirmation,F,8.0,4.0,1010486.0,23.0,1,41.0,52.0,11.0,5,2007,Kerala,India
FIN1001635,285001,M,S,Business,Class XII,,,,,,,,,0,26.0,,,5,2007,Uttar Pradesh,India
FIN1001636,209625,M,M,Business,Class XII,1.0,3.0,Confirmation,M,0.0,0.0,448997.0,19.0,0,28.0,33.0,35.0,5,2007,Uttar Pradesh,India
FIN1001637,695014,F,S,Salaried,Class XII,1.0,2.0,Confirmation,M,1.0,2.0,1225513.0,24.0,0,20.0,27.0,10.0,5,2007,Kerala,India
FIN1001638,211001,M,S,Salaried,Class XII,1.0,1.0,Confirmation,M,0.0,0.0,169646.0,12.0,0,26.0,36.0,12.0,5,2007,Uttar Pradesh,India
FIN1001639,560001,M,M,Salaried,Class XII,2.0,4.0,Probation,M,1.0,0.0,0.0,0.0,0,70.0,31.0,1.0,5,2007,Karnataka,India
FIN1001640,285001,M,M,Business,Class XII,1.0,3.0,Confirmation,M,0.0,0.0,151369.0,11.0,0,49.0,42.0,46.0,5,2007,Uttar Pradesh,India
FIN1001641,695014,F,M,Salaried,Graduate,1.0,2.0,Confirmation,M,5.0,6.0,332489.0,11.0,1,32.0,43.0,7.0,5,2007,Kerala,India
FIN1001642,713303,F,M,Salaried,Class XII,2.0,2.0,Confirmation,M,0.0,0.0,141112.0,6.0,1,39.0,28.0,45.0,5,2007,Unknown,Unknown
FIN1001643,444601,F,S,Salaried,Class XII,2.0,2.0,Confirmation,F,1.0,0.0,199430.0,14.0,1,23.0,43.0,54.0,5,2007,Maharashtra,India
FIN1001644,390020,M,S,Salaried,Class XII,3.0,3.0,Confirmation,M,0.0,0.0,755361.0,10.0,0,25.0,39.0,11.0,5,2007,Центральный федеральный округ,Россия
FIN1001645,713303,M,M,Salaried,Class XII,2.0,2.0,Confirmation,M,0.0,0.0,141112.0,6.0,1,29.0,28.0,45.0,5,2007,Unknown,Unknown
FIN1001646,834001,M,S,Salaried,Class XII,1.0,2.0,Confirmation,M,1.0,0.0,230137.0,12.0,1,30.0,40.0,44.0,5,2007,Jharkhand,India
FIN1001647,695014,F,M,Business,Class XII,1.0,3.0,Confirmation,F,2.0,0.0,595830.0,13.0,0,35.0,39.0,55.0,5,2007,Kerala,India
FIN1001648,842001,M,M,Salaried,Class XII,1.0,2.0,Confirmation,M,0.0,1.0,342303.0,28.0,0,45.0,29.0,18.0,5,2007,Bihar,India
FIN1001649,400075,M,S,Salaried,Class XII,,,,,,,,,0,23.0,,,5,2007,Maharashtra,India
FIN1001650,695014,F,M,Salaried,Class XII,3.0,4.0,Confirmation,M,1.0,0.0,487664.0,10.0,0,23.0,38.0,71.0,5,2007,Kerala,India
FIN1001651,400075,M,M,Salaried,Class XII,2.0,3.0,Confirmation,M,2.0,1.0,304207.0,12.0,0,46.0,32.0,48.0,5,2007,Maharashtra,India
FIN1001652,233001,M,M,Salaried,Class XII,1.0,2.0,Confirmation,M,1.0,2.0,276138.0,19.0,0,25.0,39.0,46.0,5,2007,Uttar Pradesh,India
FIN1001653,680001,F,M,Salaried,Class XII,1.0,2.0,Confirmation,M,3.0,2.0,57593.0,4.0,0,21.0,37.0,10.0,5,2007,Kerala,India
FIN1001654,713303,M,M,Salaried,Class XII,2.0,2.0,Confirmation,M,0.0,0.0,141112.0,6.0,0,36.0,28.0,45.0,5,2007,Unknown,Unknown
FIN1001655,842001,F,M,Salaried,Class XII,1.0,1.0,Confirmation,M,2.0,2.0,147579.0,12.0,0,34.0,30.0,7.0,5,2007,Bihar,India
FIN1001656,686004,F,S,Salaried,Class XII,1.0,2.0,Confirmation,F,1.0,0.0,685571.0,11.0,0,46.0,45.0,12.0,5,2007,Kerala,India
FIN1001657,110005,F,M,Salaried,Class XII,1.0,4.0,Confirmation,M,0.0,1.0,1793307.0,20.0,0,29.0,24.0,23.0,5,2007,Delhi,India
FIN1001658,781005,F,S,Salaried,Class XII,1.0,1.0,Probation,F,0.0,0.0,0.0,0.0,1,25.0,37.0,1.0,6,2007,Assam,India
FIN1001659,700016,M,S,Business,Class XII,2.0,2.0,Probation,M,0.0,0.0,0.0,0.0,1,21.0,38.0,1.0,6,2007,West Bengal,India
FIN1001660,277001,M,S,Salaried,Class XII,1.0,2.0,Confirmation,M,1.0,1.0,241903.0,10.0,1,29.0,28.0,46.0,6,2007,Uttar Pradesh,India
FIN1001661,753012,F,S,Salaried,Class XII,2.0,2.0,Confirmation,M,3.0,0.0,170104.0,8.0,0,20.0,36.0,10.0,6,2007,Odisha,India
FIN1001662,277001,M,S,Salaried,Class XII,1.0,2.0,Confirmation,M,1.0,1.0,241903.0,10.0,1,26.0,28.0,46.0,6,2007,Uttar Pradesh,India
FIN1001663,781005,M,S,Business,Class XII,1.0,2.0,Confirmation,M,5.0,1.0,262210.0,19.0,0,37.0,32.0,12.0,6,2007,Assam,India
FIN1001664,285001,M,M,Business,Class XII,1.0,1.0,Confirmation,M,1.0,1.0,55594.0,4.0,0,27.0,25.0,12.0,6,2007,Uttar Pradesh,India
FIN1001665,281001,M,M,Salaried,Class XII,1.0,2.0,Confirmation,M,1.0,0.0,391785.0,20.0,0,20.0,31.0,37.0,6,2007,Uttar Pradesh,India
FIN1001666,533101,M,M,Business,Class XII,1.0,2.0,Confirmation,M,3.0,0.0,153393.0,11.0,0,32.0,53.0,12.0,6,2007,Andhra Pradesh,India
FIN1001667,422005,M,M,Salaried,Class XII,2.0,4.0,Confirmation,M,0.0,0.0,145330.0,6.0,1,29.0,45.0,68.0,6,2007,Maharashtra,India
FIN1001668,802101,M,M,Salaried,Class X,1.0,1.0,Confirmation,M,0.0,0.0,174633.0,14.0,0,36.0,35.0,13.0,6,2007,Bihar,India
FIN1001669,803101,M,M,Salaried,Class XII,1.0,1.0,Confirmation,M,3.0,2.0,211944.0,15.0,0,44.0,27.0,11.0,6,2007,Bihar,India
FIN1001670,848101,M,M,Salaried,Class XII,1.0,1.0,Confirmation,M,1.0,1.0,232963.0,16.0,0,25.0,40.0,9.0,6,2007,Bihar,India
FIN1001671,695014,F,M,Salaried,Class XII,1.0,3.0,Confirmation,F,9.0,5.0,1854078.0,32.0,0,29.0,41.0,13.0,6,2007,Kerala,India
FIN1001672,841428,M,M,Salaried,Class XII,1.0,3.0,Confirmation,M,0.0,0.0,585009.0,34.0,0,50.0,28.0,30.0,6,2007,Bihar,India
FIN1001673,686004,F,M,Salaried,Class XII,1.0,2.0,Confirmation,M,0.0,1.0,196627.0,6.0,0,46.0,37.0,13.0,6,2007,Kerala,India
FIN1001674,277001,M,M,Salaried,Class XII,1.0,4.0,Confirmation,M,2.0,1.0,349935.0,21.0,0,31.0,50.0,40.0,6,2007,Uttar Pradesh,India
FIN1001675,843302,M,M,Salaried,Class XII,1.0,2.0,Confirmation,M,0.0,0.0,250009.0,24.0,0,22.0,31.0,13.0,6,2007,Bihar,India
FIN1001676,285001,M,S,Salaried,Class XII,1.0,2.0,Confirmation,M,1.0,1.0,115892.0,7.0,0,20.0,43.0,47.0,6,2007,Uttar Pradesh,India
FIN1001677,802301,M,M,Salaried,Class XII,1.0,2.0,Confirmation,M,7.0,2.0,165142.0,14.0,1,48.0,39.0,5.0,6,2007,高雄市,臺灣
FIN1001678,802301,M,M,Business,Class XII,1.0,2.0,Confirmation,M,0.0,0.0,203808.0,17.0,0,31.0,37.0,45.0,6,2007,高雄市,臺灣
FIN1001679,802301,M,S,Salaried,Class XII,1.0,2.0,Confirmation,M,3.0,0.0,293972.0,21.0,0,18.0,45.0,47.0,6,2007,高雄市,臺灣
FIN1001680,802301,M,M,Business,Class XII,1.0,2.0,Confirmation,M,7.0,2.0,165142.0,14.0,0,19.0,39.0,5.0,6,2007,高雄市,臺灣
FIN1001681,226001,F,M,Salaried,Class XII,1.0,1.0,Confirmation,M,1.0,0.0,30000.0,2.0,0,29.0,46.0,9.0,6,2007,Uttar Pradesh,India
FIN1001682,125001,M,M,Salaried,Class XII,2.0,3.0,Confirmation,M,1.0,0.0,498940.0,14.0,0,36.0,32.0,46.0,6,2007,Haryana,India
FIN1001683,201010,M,S,Business,Class XII,,,,,,,,,0,19.0,,,6,2007,Uttar Pradesh,India
FIN1001684,695014,M,M,Business,Class XII,1.0,3.0,Confirmation,M,0.0,0.0,311547.0,7.0,1,58.0,31.0,57.0,6,2007,Kerala,India
FIN1001685,600017,M,M,Salaried,Class XII,0.0,1.0,Confirmation,M,3.0,1.0,90240.0,5.0,1,31.0,27.0,23.0,6,2007,Tamil Nadu,India
FIN1001686,680001,M,S,Others,Class XII,1.0,2.0,Confirmation,M,4.0,1.0,115356.0,4.0,1,60.0,42.0,19.0,6,2007,Kerala,India
FIN1001687,211001,M,M,Salaried,Class XII,1.0,1.0,Probation,M,0.0,0.0,0.0,0.0,1,35.0,29.0,1.0,6,2007,Uttar Pradesh,India
FIN1001688,211001,M,S,Business,Class XII,1.0,1.0,Probation,M,0.0,0.0,0.0,0.0,1,30.0,29.0,1.0,6,2007,Uttar Pradesh,India
FIN1001689,211001,M,S,Salaried,Class XII,1.0,1.0,Probation,M,0.0,0.0,0.0,0.0,1,28.0,29.0,1.0,6,2007,Uttar Pradesh,India
FIN1001690,211001,M,S,Business,Class XII,1.0,1.0,Probation,M,0.0,0.0,0.0,0.0,1,25.0,29.0,1.0,6,2007,Uttar Pradesh,India
FIN1001691,695014,M,M,Salaried,Class XII,1.0,2.0,Confirmation,F,2.0,0.0,834213.0,16.0,0,60.0,30.0,12.0,6,2007,Kerala,India
FIN1001692,208001,M,M,Business,Class XII,1.0,2.0,Confirmation,M,0.0,0.0,148798.0,10.0,1,44.0,47.0,41.0,6,2007,Uttar Pradesh,India
FIN1001693,211001,M,S,Salaried,Class XII,1.0,2.0,Confirmation,M,0.0,0.0,235269.0,14.0,1,23.0,33.0,13.0,6,2007,Uttar Pradesh,India
FIN1001694,211001,M,M,Business,Class XII,1.0,1.0,Probation,M,0.0,0.0,0.0,0.0,1,36.0,29.0,1.0,6,2007,Uttar Pradesh,India
FIN1001695,444601,F,M,Salaried,Class XII,2.0,3.0,Confirmation,M,3.0,1.0,314752.0,10.0,1,52.0,39.0,44.0,6,2007,Maharashtra,India
FIN1001696,843302,M,M,Business,Class XII,1.0,2.0,Confirmation,M,2.0,3.0,449655.0,32.0,0,37.0,35.0,19.0,6,2007,Bihar,India
FIN1001697,273001,M,M,Salaried,Class XII,2.0,2.0,Confirmation,M,0.0,0.0,91278.0,6.0,0,28.0,29.0,10.0,6,2007,Uttar Pradesh,India
FIN1001698,211001,M,S,Salaried,Class XII,,,,,,,,,0,27.0,,,6,2007,Uttar Pradesh,India
FIN1001699,695014,M,M,Salaried,Class XII,1.0,2.0,Confirmation,M,1.0,1.0,1035357.0,18.0,0,31.0,27.0,11.0,6,2007,Kerala,India
FIN1001700,202001,M,M,Business,Class XII,1.0,1.0,Confirmation,M,2.0,1.0,33955.0,2.0,0,35.0,43.0,8.0,6,2007,基隆市,臺灣
FIN1001701,781005,M,S,Business,Class XII,2.0,4.0,Confirmation,F,2.0,2.0,679253.0,33.0,0,24.0,44.0,57.0,6,2007,Assam,India
FIN1001702,781005,M,M,Business,Class XII,1.0,1.0,Probation,F,2.0,0.0,0.0,0.0,0,52.0,37.0,1.0,6,2007,Assam,India
FIN1001703,211001,M,M,Business,Class XII,,,,,,,,,1,37.0,,,6,2007,Uttar Pradesh,India
FIN1001704,400705,F,M,Business,Class XII,2.0,2.0,Confirmation,M,2.0,0.0,149287.0,5.0,1,38.0,41.0,16.0,6,2007,Maharashtra,India
FIN1001705,202001,M,M,Salaried,Class XII,2.0,4.0,Confirmation,M,4.0,3.0,204077.0,8.0,1,28.0,34.0,68.0,6,2007,基隆市,臺灣
FIN1001706,695014,F,S,Salaried,Class XII,1.0,2.0,Confirmation,F,2.0,0.0,834213.0,16.0,0,20.0,30.0,12.0,6,2007,Kerala,India
